Replicate number,Tool,Percent_sig,Dataset
  ASVs: 344,,,
ArcticFreshWater.314,DESeq2,0,Freshwater - Arctic
  ASVs: 344,,,
ArcticFreshWater.315,DESeq2,0,Freshwater - Arctic
  ASVs: 344,,,
ArcticFreshWater.316,DESeq2,0.290697674,Freshwater - Arctic
  ASVs: 344,,,
ArcticFreshWater.317,DESeq2,0.290697674,Freshwater - Arctic
  ASVs: 344,,,
ArcticFreshWater.318,DESeq2,0,Freshwater - Arctic
  ASVs: 344,,,
ArcticFreshWater.319,DESeq2,0,Freshwater - Arctic
  ASVs: 344,,,
ArcticFreshWater.320,DESeq2,0.872093023,Freshwater - Arctic
  ASVs: 344,,,
ArcticFreshWater.321,DESeq2,0,Freshwater - Arctic
  ASVs: 344,,,
ArcticFreshWater.322,DESeq2,0.290697674,Freshwater - Arctic
  ASVs: 344,,,
ArcticFreshWater.323,DESeq2,0.581395349,Freshwater - Arctic
  ASVs: 344,,,
ArcticFreshWater.324,DESeq2,0,Freshwater - Arctic
  ASVs: 344,,,
ArcticFreshWater.325,DESeq2,0,Freshwater - Arctic
  ASVs: 344,,,
ArcticFreshWater.326,DESeq2,0.290697674,Freshwater - Arctic
  ASVs: 344,,,
ArcticFreshWater.327,DESeq2,0.290697674,Freshwater - Arctic
  ASVs: 344,,,
ArcticFreshWater.328,DESeq2,0.290697674,Freshwater - Arctic
  ASVs: 344,,,
ArcticFreshWater.329,DESeq2,0,Freshwater - Arctic
  ASVs: 344,,,
ArcticFreshWater.330,DESeq2,0,Freshwater - Arctic
  ASVs: 344,,,
ArcticFreshWater.331,DESeq2,0,Freshwater - Arctic
  ASVs: 344,,,
ArcticFreshWater.332,DESeq2,0,Freshwater - Arctic
  ASVs: 344,,,
ArcticFreshWater.333,DESeq2,0,Freshwater - Arctic
  ASVs: 344,,,
ArcticFreshWater.334,DESeq2,0,Freshwater - Arctic
  ASVs: 344,,,
ArcticFreshWater.335,DESeq2,0,Freshwater - Arctic
  ASVs: 344,,,
ArcticFreshWater.336,DESeq2,0.290697674,Freshwater - Arctic
  ASVs: 344,,,
ArcticFreshWater.337,DESeq2,0,Freshwater - Arctic
  ASVs: 344,,,
ArcticFreshWater.338,DESeq2,0.290697674,Freshwater - Arctic
  ASVs: 344,,,
ArcticFreshWater.339,DESeq2,0.581395349,Freshwater - Arctic
  ASVs: 344,,,
ArcticFreshWater.340,DESeq2,0,Freshwater - Arctic
  ASVs: 344,,,
ArcticFreshWater.341,DESeq2,0,Freshwater - Arctic
  ASVs: 344,,,
ArcticFreshWater.342,DESeq2,0,Freshwater - Arctic
  ASVs: 344,,,
ArcticFreshWater.343,DESeq2,0,Freshwater - Arctic
  ASVs: 344,,,
ArcticFreshWater.344,DESeq2,0.872093023,Freshwater - Arctic
  ASVs: 344,,,
ArcticFreshWater.345,DESeq2,0,Freshwater - Arctic
  ASVs: 344,,,
ArcticFreshWater.346,DESeq2,0.581395349,Freshwater - Arctic
  ASVs: 344,,,
ArcticFreshWater.347,DESeq2,0.581395349,Freshwater - Arctic
  ASVs: 344,,,
ArcticFreshWater.348,DESeq2,0,Freshwater - Arctic
  ASVs: 344,,,
ArcticFreshWater.349,DESeq2,0,Freshwater - Arctic
  ASVs: 344,,,
ArcticFreshWater.350,DESeq2,0,Freshwater - Arctic
  ASVs: 344,,,
ArcticFreshWater.351,DESeq2,0,Freshwater - Arctic
  ASVs: 344,,,
ArcticFreshWater.352,DESeq2,0.290697674,Freshwater - Arctic
  ASVs: 344,,,
ArcticFreshWater.353,DESeq2,0.290697674,Freshwater - Arctic
  ASVs: 344,,,
ArcticFreshWater.354,DESeq2,0.290697674,Freshwater - Arctic
  ASVs: 344,,,
ArcticFreshWater.355,DESeq2,0,Freshwater - Arctic
  ASVs: 344,,,
ArcticFreshWater.356,DESeq2,0,Freshwater - Arctic
  ASVs: 344,,,
ArcticFreshWater.357,DESeq2,0.290697674,Freshwater - Arctic
  ASVs: 344,,,
ArcticFreshWater.358,DESeq2,0,Freshwater - Arctic
  ASVs: 344,,,
ArcticFreshWater.359,DESeq2,0.581395349,Freshwater - Arctic
  ASVs: 344,,,
ArcticFreshWater.360,DESeq2,0.290697674,Freshwater - Arctic
  ASVs: 344,,,
ArcticFreshWater.361,DESeq2,0,Freshwater - Arctic
  ASVs: 344,,,
ArcticFreshWater.362,DESeq2,0,Freshwater - Arctic
  ASVs: 344,,,
ArcticFreshWater.363,DESeq2,0.290697674,Freshwater - Arctic
  ASVs: 344,,,
ArcticFreshWater.364,DESeq2,0,Freshwater - Arctic
  ASVs: 344,,,
ArcticFreshWater.365,DESeq2,1.162790698,Freshwater - Arctic
  ASVs: 344,,,
ArcticFreshWater.366,DESeq2,0.290697674,Freshwater - Arctic
  ASVs: 344,,,
ArcticFreshWater.367,DESeq2,0.581395349,Freshwater - Arctic
  ASVs: 344,,,
ArcticFreshWater.368,DESeq2,0,Freshwater - Arctic
  ASVs: 344,,,
ArcticFreshWater.369,DESeq2,0,Freshwater - Arctic
  ASVs: 344,,,
ArcticFreshWater.370,DESeq2,0,Freshwater - Arctic
  ASVs: 344,,,
ArcticFreshWater.371,DESeq2,0.290697674,Freshwater - Arctic
  ASVs: 344,,,
ArcticFreshWater.372,DESeq2,0,Freshwater - Arctic
  ASVs: 344,,,
ArcticFreshWater.373,DESeq2,0,Freshwater - Arctic
  ASVs: 344,,,
ArcticFreshWater.374,DESeq2,0.872093023,Freshwater - Arctic
  ASVs: 344,,,
ArcticFreshWater.375,DESeq2,0.290697674,Freshwater - Arctic
  ASVs: 344,,,
ArcticFreshWater.376,DESeq2,0.290697674,Freshwater - Arctic
  ASVs: 344,,,
ArcticFreshWater.377,DESeq2,0,Freshwater - Arctic
  ASVs: 344,,,
ArcticFreshWater.378,DESeq2,0,Freshwater - Arctic
  ASVs: 344,,,
ArcticFreshWater.379,DESeq2,0,Freshwater - Arctic
  ASVs: 344,,,
ArcticFreshWater.380,DESeq2,0.290697674,Freshwater - Arctic
  ASVs: 344,,,
ArcticFreshWater.381,DESeq2,0,Freshwater - Arctic
  ASVs: 344,,,
ArcticFreshWater.382,DESeq2,0,Freshwater - Arctic
  ASVs: 344,,,
ArcticFreshWater.383,DESeq2,0,Freshwater - Arctic
  ASVs: 344,,,
ArcticFreshWater.384,DESeq2,0,Freshwater - Arctic
  ASVs: 344,,,
ArcticFreshWater.385,DESeq2,0,Freshwater - Arctic
  ASVs: 344,,,
ArcticFreshWater.386,DESeq2,0,Freshwater - Arctic
  ASVs: 344,,,
ArcticFreshWater.387,DESeq2,0.290697674,Freshwater - Arctic
  ASVs: 344,,,
ArcticFreshWater.388,DESeq2,0,Freshwater - Arctic
  ASVs: 344,,,
ArcticFreshWater.389,DESeq2,0,Freshwater - Arctic
  ASVs: 344,,,
ArcticFreshWater.390,DESeq2,0,Freshwater - Arctic
  ASVs: 344,,,
ArcticFreshWater.391,DESeq2,0,Freshwater - Arctic
  ASVs: 344,,,
ArcticFreshWater.392,DESeq2,0.290697674,Freshwater - Arctic
  ASVs: 344,,,
ArcticFreshWater.393,DESeq2,0,Freshwater - Arctic
  ASVs: 344,,,
ArcticFreshWater.394,DESeq2,0,Freshwater - Arctic
  ASVs: 344,,,
ArcticFreshWater.395,DESeq2,0.290697674,Freshwater - Arctic
  ASVs: 344,,,
ArcticFreshWater.396,DESeq2,0,Freshwater - Arctic
  ASVs: 344,,,
ArcticFreshWater.397,DESeq2,0,Freshwater - Arctic
  ASVs: 344,,,
ArcticFreshWater.398,DESeq2,0,Freshwater - Arctic
  ASVs: 344,,,
ArcticFreshWater.399,DESeq2,0,Freshwater - Arctic
  ASVs: 344,,,
ArcticFreshWater.400,DESeq2,0,Freshwater - Arctic
  ASVs: 344,,,
ArcticFreshWater.401,edgeR,20.63953488,Freshwater - Arctic
  ASVs: 344,,,
ArcticFreshWater.402,edgeR,15.69767442,Freshwater - Arctic
  ASVs: 344,,,
ArcticFreshWater.403,edgeR,19.47674419,Freshwater - Arctic
  ASVs: 344,,,
ArcticFreshWater.404,edgeR,11.91860465,Freshwater - Arctic
  ASVs: 344,,,
ArcticFreshWater.405,edgeR,18.60465116,Freshwater - Arctic
  ASVs: 344,,,
ArcticFreshWater.406,edgeR,18.31395349,Freshwater - Arctic
  ASVs: 344,,,
ArcticFreshWater.407,edgeR,10.1744186,Freshwater - Arctic
  ASVs: 344,,,
ArcticFreshWater.408,edgeR,13.08139535,Freshwater - Arctic
  ASVs: 344,,,
ArcticFreshWater.409,edgeR,19.76744186,Freshwater - Arctic
  ASVs: 344,,,
ArcticFreshWater.410,edgeR,10.75581395,Freshwater - Arctic
  ASVs: 344,,,
ArcticFreshWater.411,edgeR,15.69767442,Freshwater - Arctic
  ASVs: 344,,,
ArcticFreshWater.412,edgeR,16.56976744,Freshwater - Arctic
  ASVs: 344,,,
ArcticFreshWater.413,edgeR,13.95348837,Freshwater - Arctic
  ASVs: 344,,,
ArcticFreshWater.414,edgeR,13.08139535,Freshwater - Arctic
  ASVs: 344,,,
ArcticFreshWater.415,edgeR,17.15116279,Freshwater - Arctic
  ASVs: 344,,,
ArcticFreshWater.416,edgeR,11.91860465,Freshwater - Arctic
  ASVs: 344,,,
ArcticFreshWater.417,edgeR,18.60465116,Freshwater - Arctic
  ASVs: 344,,,
ArcticFreshWater.418,edgeR,15.69767442,Freshwater - Arctic
  ASVs: 344,,,
ArcticFreshWater.419,edgeR,14.24418605,Freshwater - Arctic
  ASVs: 344,,,
ArcticFreshWater.420,edgeR,18.60465116,Freshwater - Arctic
  ASVs: 344,,,
ArcticFreshWater.421,edgeR,10.46511628,Freshwater - Arctic
  ASVs: 344,,,
ArcticFreshWater.422,edgeR,14.8255814,Freshwater - Arctic
  ASVs: 344,,,
ArcticFreshWater.423,edgeR,20.63953488,Freshwater - Arctic
  ASVs: 344,,,
ArcticFreshWater.424,edgeR,9.302325581,Freshwater - Arctic
  ASVs: 344,,,
ArcticFreshWater.425,edgeR,13.6627907,Freshwater - Arctic
  ASVs: 344,,,
ArcticFreshWater.426,edgeR,18.60465116,Freshwater - Arctic
  ASVs: 344,,,
ArcticFreshWater.427,edgeR,18.60465116,Freshwater - Arctic
  ASVs: 344,,,
ArcticFreshWater.428,edgeR,14.8255814,Freshwater - Arctic
  ASVs: 344,,,
ArcticFreshWater.429,edgeR,14.8255814,Freshwater - Arctic
  ASVs: 344,,,
ArcticFreshWater.430,edgeR,15.69767442,Freshwater - Arctic
  ASVs: 344,,,
ArcticFreshWater.431,edgeR,20.93023256,Freshwater - Arctic
  ASVs: 344,,,
ArcticFreshWater.432,edgeR,8.430232558,Freshwater - Arctic
  ASVs: 344,,,
ArcticFreshWater.433,edgeR,15.40697674,Freshwater - Arctic
  ASVs: 344,,,
ArcticFreshWater.434,edgeR,18.02325581,Freshwater - Arctic
  ASVs: 344,,,
ArcticFreshWater.435,edgeR,19.18604651,Freshwater - Arctic
  ASVs: 344,,,
ArcticFreshWater.436,edgeR,12.5,Freshwater - Arctic
  ASVs: 344,,,
ArcticFreshWater.437,edgeR,17.15116279,Freshwater - Arctic
  ASVs: 344,,,
ArcticFreshWater.438,edgeR,11.3372093,Freshwater - Arctic
  ASVs: 344,,,
ArcticFreshWater.439,edgeR,14.24418605,Freshwater - Arctic
  ASVs: 344,,,
ArcticFreshWater.440,edgeR,15.11627907,Freshwater - Arctic
  ASVs: 344,,,
ArcticFreshWater.441,edgeR,14.24418605,Freshwater - Arctic
  ASVs: 344,,,
ArcticFreshWater.442,edgeR,13.37209302,Freshwater - Arctic
  ASVs: 344,,,
ArcticFreshWater.443,edgeR,13.95348837,Freshwater - Arctic
  ASVs: 344,,,
ArcticFreshWater.444,edgeR,15.69767442,Freshwater - Arctic
  ASVs: 344,,,
ArcticFreshWater.445,edgeR,13.08139535,Freshwater - Arctic
  ASVs: 344,,,
ArcticFreshWater.446,edgeR,16.86046512,Freshwater - Arctic
  ASVs: 344,,,
ArcticFreshWater.447,edgeR,27.90697674,Freshwater - Arctic
  ASVs: 344,,,
ArcticFreshWater.448,edgeR,12.5,Freshwater - Arctic
  ASVs: 344,,,
ArcticFreshWater.449,edgeR,16.56976744,Freshwater - Arctic
  ASVs: 344,,,
ArcticFreshWater.450,edgeR,10.75581395,Freshwater - Arctic
  ASVs: 344,,,
ArcticFreshWater.451,edgeR,13.08139535,Freshwater - Arctic
  ASVs: 344,,,
ArcticFreshWater.452,edgeR,17.44186047,Freshwater - Arctic
  ASVs: 344,,,
ArcticFreshWater.453,edgeR,14.8255814,Freshwater - Arctic
  ASVs: 344,,,
ArcticFreshWater.454,edgeR,11.62790698,Freshwater - Arctic
  ASVs: 344,,,
ArcticFreshWater.455,edgeR,9.011627907,Freshwater - Arctic
  ASVs: 344,,,
ArcticFreshWater.456,edgeR,18.02325581,Freshwater - Arctic
  ASVs: 344,,,
ArcticFreshWater.457,edgeR,17.73255814,Freshwater - Arctic
  ASVs: 344,,,
ArcticFreshWater.458,edgeR,12.5,Freshwater - Arctic
  ASVs: 344,,,
ArcticFreshWater.459,edgeR,14.24418605,Freshwater - Arctic
  ASVs: 344,,,
ArcticFreshWater.460,edgeR,12.79069767,Freshwater - Arctic
  ASVs: 344,,,
ArcticFreshWater.461,edgeR,15.11627907,Freshwater - Arctic
  ASVs: 344,,,
ArcticFreshWater.462,edgeR,13.6627907,Freshwater - Arctic
  ASVs: 344,,,
ArcticFreshWater.463,edgeR,23.8372093,Freshwater - Arctic
  ASVs: 344,,,
ArcticFreshWater.464,edgeR,22.09302326,Freshwater - Arctic
  ASVs: 344,,,
ArcticFreshWater.465,edgeR,22.38372093,Freshwater - Arctic
  ASVs: 344,,,
ArcticFreshWater.466,edgeR,12.79069767,Freshwater - Arctic
  ASVs: 344,,,
ArcticFreshWater.467,edgeR,12.79069767,Freshwater - Arctic
  ASVs: 344,,,
ArcticFreshWater.468,edgeR,10.46511628,Freshwater - Arctic
  ASVs: 344,,,
ArcticFreshWater.469,edgeR,15.69767442,Freshwater - Arctic
  ASVs: 344,,,
ArcticFreshWater.470,edgeR,18.60465116,Freshwater - Arctic
  ASVs: 344,,,
ArcticFreshWater.471,edgeR,18.60465116,Freshwater - Arctic
  ASVs: 344,,,
ArcticFreshWater.472,edgeR,14.24418605,Freshwater - Arctic
  ASVs: 344,,,
ArcticFreshWater.473,edgeR,10.1744186,Freshwater - Arctic
  ASVs: 344,,,
ArcticFreshWater.474,edgeR,19.76744186,Freshwater - Arctic
  ASVs: 344,,,
ArcticFreshWater.475,edgeR,15.11627907,Freshwater - Arctic
  ASVs: 344,,,
ArcticFreshWater.476,edgeR,19.47674419,Freshwater - Arctic
  ASVs: 344,,,
ArcticFreshWater.477,edgeR,13.08139535,Freshwater - Arctic
  ASVs: 344,,,
ArcticFreshWater.478,edgeR,16.56976744,Freshwater - Arctic
  ASVs: 344,,,
ArcticFreshWater.479,edgeR,17.73255814,Freshwater - Arctic
  ASVs: 344,,,
ArcticFreshWater.480,edgeR,17.73255814,Freshwater - Arctic
  ASVs: 344,,,
ArcticFreshWater.481,edgeR,13.08139535,Freshwater - Arctic
  ASVs: 344,,,
ArcticFreshWater.482,edgeR,9.88372093,Freshwater - Arctic
  ASVs: 344,,,
ArcticFreshWater.483,edgeR,16.56976744,Freshwater - Arctic
  ASVs: 344,,,
ArcticFreshWater.484,edgeR,12.79069767,Freshwater - Arctic
  ASVs: 344,,,
ArcticFreshWater.485,edgeR,9.88372093,Freshwater - Arctic
  ASVs: 344,,,
ArcticFreshWater.486,edgeR,13.6627907,Freshwater - Arctic
  ASVs: 344,,,
ArcticFreshWater.487,edgeR,13.37209302,Freshwater - Arctic
  ASVs: 344,,,
ArcticFreshWater.488,edgeR,15.11627907,Freshwater - Arctic
  ASVs: 344,,,
ArcticFreshWater.489,edgeR,10.1744186,Freshwater - Arctic
  ASVs: 344,,,
ArcticFreshWater.490,edgeR,13.08139535,Freshwater - Arctic
  ASVs: 344,,,
ArcticFreshWater.491,edgeR,15.69767442,Freshwater - Arctic
  ASVs: 344,,,
ArcticFreshWater.492,edgeR,13.08139535,Freshwater - Arctic
  ASVs: 344,,,
ArcticFreshWater.493,edgeR,13.6627907,Freshwater - Arctic
  ASVs: 344,,,
ArcticFreshWater.494,edgeR,18.31395349,Freshwater - Arctic
  ASVs: 344,,,
ArcticFreshWater.495,edgeR,19.18604651,Freshwater - Arctic
  ASVs: 344,,,
ArcticFreshWater.496,edgeR,15.40697674,Freshwater - Arctic
  ASVs: 344,,,
ArcticFreshWater.497,edgeR,12.20930233,Freshwater - Arctic
  ASVs: 344,,,
ArcticFreshWater.498,edgeR,15.11627907,Freshwater - Arctic
  ASVs: 344,,,
ArcticFreshWater.499,edgeR,19.76744186,Freshwater - Arctic
  ASVs: 344,,,
ArcticFreshWater.500,edgeR,13.08139535,Freshwater - Arctic
  ASVs: 344,,,
ArcticFreshWater.501,LEfSe,4.081632653,Freshwater - Arctic
  ASVs: 344,,,
ArcticFreshWater.502,LEfSe,2.915451895,Freshwater - Arctic
  ASVs: 344,,,
ArcticFreshWater.503,LEfSe,9.037900875,Freshwater - Arctic
  ASVs: 344,,,
ArcticFreshWater.504,LEfSe,4.373177843,Freshwater - Arctic
  ASVs: 344,,,
ArcticFreshWater.505,LEfSe,5.83090379,Freshwater - Arctic
  ASVs: 344,,,
ArcticFreshWater.506,LEfSe,8.163265306,Freshwater - Arctic
  ASVs: 344,,,
ArcticFreshWater.507,LEfSe,3.206997085,Freshwater - Arctic
  ASVs: 344,,,
ArcticFreshWater.508,LEfSe,3.790087464,Freshwater - Arctic
  ASVs: 344,,,
ArcticFreshWater.509,LEfSe,9.620991254,Freshwater - Arctic
  ASVs: 344,,,
ArcticFreshWater.510,LEfSe,3.206997085,Freshwater - Arctic
  ASVs: 344,,,
ArcticFreshWater.511,LEfSe,3.498542274,Freshwater - Arctic
  ASVs: 344,,,
ArcticFreshWater.512,LEfSe,6.705539359,Freshwater - Arctic
  ASVs: 344,,,
ArcticFreshWater.513,LEfSe,3.498542274,Freshwater - Arctic
  ASVs: 344,,,
ArcticFreshWater.514,LEfSe,3.498542274,Freshwater - Arctic
  ASVs: 344,,,
ArcticFreshWater.515,LEfSe,5.539358601,Freshwater - Arctic
  ASVs: 344,,,
ArcticFreshWater.516,LEfSe,8.163265306,Freshwater - Arctic
  ASVs: 344,,,
ArcticFreshWater.517,LEfSe,7.288629738,Freshwater - Arctic
  ASVs: 344,,,
ArcticFreshWater.518,LEfSe,2.623906706,Freshwater - Arctic
  ASVs: 344,,,
ArcticFreshWater.519,LEfSe,6.12244898,Freshwater - Arctic
  ASVs: 344,,,
ArcticFreshWater.520,LEfSe,5.83090379,Freshwater - Arctic
  ASVs: 344,,,
ArcticFreshWater.521,LEfSe,3.790087464,Freshwater - Arctic
  ASVs: 344,,,
ArcticFreshWater.522,LEfSe,3.790087464,Freshwater - Arctic
  ASVs: 344,,,
ArcticFreshWater.523,LEfSe,7.871720117,Freshwater - Arctic
  ASVs: 344,,,
ArcticFreshWater.524,LEfSe,1.749271137,Freshwater - Arctic
  ASVs: 344,,,
ArcticFreshWater.525,LEfSe,5.539358601,Freshwater - Arctic
  ASVs: 344,,,
ArcticFreshWater.526,LEfSe,6.705539359,Freshwater - Arctic
  ASVs: 344,,,
ArcticFreshWater.527,LEfSe,6.997084548,Freshwater - Arctic
  ASVs: 344,,,
ArcticFreshWater.528,LEfSe,3.498542274,Freshwater - Arctic
  ASVs: 344,,,
ArcticFreshWater.529,LEfSe,5.83090379,Freshwater - Arctic
  ASVs: 344,,,
ArcticFreshWater.530,LEfSe,5.83090379,Freshwater - Arctic
  ASVs: 344,,,
ArcticFreshWater.531,LEfSe,6.997084548,Freshwater - Arctic
  ASVs: 344,,,
ArcticFreshWater.532,LEfSe,1.166180758,Freshwater - Arctic
  ASVs: 344,,,
ArcticFreshWater.533,LEfSe,4.664723032,Freshwater - Arctic
  ASVs: 344,,,
ArcticFreshWater.534,LEfSe,6.997084548,Freshwater - Arctic
  ASVs: 344,,,
ArcticFreshWater.535,LEfSe,4.664723032,Freshwater - Arctic
  ASVs: 344,,,
ArcticFreshWater.536,LEfSe,3.206997085,Freshwater - Arctic
  ASVs: 344,,,
ArcticFreshWater.537,LEfSe,3.498542274,Freshwater - Arctic
  ASVs: 344,,,
ArcticFreshWater.538,LEfSe,2.623906706,Freshwater - Arctic
  ASVs: 344,,,
ArcticFreshWater.539,LEfSe,2.332361516,Freshwater - Arctic
  ASVs: 344,,,
ArcticFreshWater.540,LEfSe,3.206997085,Freshwater - Arctic
  ASVs: 344,,,
ArcticFreshWater.541,LEfSe,6.12244898,Freshwater - Arctic
  ASVs: 344,,,
ArcticFreshWater.542,LEfSe,4.081632653,Freshwater - Arctic
  ASVs: 344,,,
ArcticFreshWater.543,LEfSe,2.040816327,Freshwater - Arctic
  ASVs: 344,,,
ArcticFreshWater.544,LEfSe,5.539358601,Freshwater - Arctic
  ASVs: 344,,,
ArcticFreshWater.545,LEfSe,2.332361516,Freshwater - Arctic
  ASVs: 344,,,
ArcticFreshWater.546,LEfSe,2.623906706,Freshwater - Arctic
  ASVs: 344,,,
ArcticFreshWater.547,LEfSe,10.78717201,Freshwater - Arctic
  ASVs: 344,,,
ArcticFreshWater.548,LEfSe,3.498542274,Freshwater - Arctic
  ASVs: 344,,,
ArcticFreshWater.549,LEfSe,4.373177843,Freshwater - Arctic
  ASVs: 344,,,
ArcticFreshWater.550,LEfSe,3.498542274,Freshwater - Arctic
  ASVs: 344,,,
ArcticFreshWater.551,LEfSe,2.040816327,Freshwater - Arctic
  ASVs: 344,,,
ArcticFreshWater.552,LEfSe,6.12244898,Freshwater - Arctic
  ASVs: 344,,,
ArcticFreshWater.553,LEfSe,4.956268222,Freshwater - Arctic
  ASVs: 344,,,
ArcticFreshWater.554,LEfSe,4.373177843,Freshwater - Arctic
  ASVs: 344,,,
ArcticFreshWater.555,LEfSe,1.749271137,Freshwater - Arctic
  ASVs: 344,,,
ArcticFreshWater.556,LEfSe,9.329446064,Freshwater - Arctic
  ASVs: 344,,,
ArcticFreshWater.557,LEfSe,2.915451895,Freshwater - Arctic
  ASVs: 344,,,
ArcticFreshWater.558,LEfSe,2.332361516,Freshwater - Arctic
  ASVs: 344,,,
ArcticFreshWater.559,LEfSe,4.081632653,Freshwater - Arctic
  ASVs: 344,,,
ArcticFreshWater.560,LEfSe,3.206997085,Freshwater - Arctic
  ASVs: 344,,,
ArcticFreshWater.561,LEfSe,3.498542274,Freshwater - Arctic
  ASVs: 344,,,
ArcticFreshWater.562,LEfSe,2.623906706,Freshwater - Arctic
  ASVs: 344,,,
ArcticFreshWater.563,LEfSe,7.288629738,Freshwater - Arctic
  ASVs: 344,,,
ArcticFreshWater.564,LEfSe,6.413994169,Freshwater - Arctic
  ASVs: 344,,,
ArcticFreshWater.565,LEfSe,7.288629738,Freshwater - Arctic
  ASVs: 344,,,
ArcticFreshWater.566,LEfSe,4.081632653,Freshwater - Arctic
  ASVs: 344,,,
ArcticFreshWater.567,LEfSe,5.539358601,Freshwater - Arctic
  ASVs: 344,,,
ArcticFreshWater.568,LEfSe,3.206997085,Freshwater - Arctic
  ASVs: 344,,,
ArcticFreshWater.569,LEfSe,12.24489796,Freshwater - Arctic
  ASVs: 344,,,
ArcticFreshWater.570,LEfSe,7.871720117,Freshwater - Arctic
  ASVs: 344,,,
ArcticFreshWater.571,LEfSe,6.705539359,Freshwater - Arctic
  ASVs: 344,,,
ArcticFreshWater.572,LEfSe,4.664723032,Freshwater - Arctic
  ASVs: 344,,,
ArcticFreshWater.573,LEfSe,3.498542274,Freshwater - Arctic
  ASVs: 344,,,
ArcticFreshWater.574,LEfSe,5.247813411,Freshwater - Arctic
  ASVs: 344,,,
ArcticFreshWater.575,LEfSe,5.539358601,Freshwater - Arctic
  ASVs: 344,,,
ArcticFreshWater.576,LEfSe,5.247813411,Freshwater - Arctic
  ASVs: 344,,,
ArcticFreshWater.577,LEfSe,5.83090379,Freshwater - Arctic
  ASVs: 344,,,
ArcticFreshWater.578,LEfSe,4.373177843,Freshwater - Arctic
  ASVs: 344,,,
ArcticFreshWater.579,LEfSe,3.498542274,Freshwater - Arctic
  ASVs: 344,,,
ArcticFreshWater.580,LEfSe,6.997084548,Freshwater - Arctic
  ASVs: 344,,,
ArcticFreshWater.581,LEfSe,2.915451895,Freshwater - Arctic
  ASVs: 344,,,
ArcticFreshWater.582,LEfSe,4.373177843,Freshwater - Arctic
  ASVs: 344,,,
ArcticFreshWater.583,LEfSe,4.373177843,Freshwater - Arctic
  ASVs: 344,,,
ArcticFreshWater.584,LEfSe,2.623906706,Freshwater - Arctic
  ASVs: 344,,,
ArcticFreshWater.585,LEfSe,2.915451895,Freshwater - Arctic
  ASVs: 344,,,
ArcticFreshWater.586,LEfSe,4.956268222,Freshwater - Arctic
  ASVs: 344,,,
ArcticFreshWater.587,LEfSe,4.081632653,Freshwater - Arctic
  ASVs: 344,,,
ArcticFreshWater.588,LEfSe,4.664723032,Freshwater - Arctic
  ASVs: 344,,,
ArcticFreshWater.589,LEfSe,0.874635569,Freshwater - Arctic
  ASVs: 344,,,
ArcticFreshWater.590,LEfSe,1.749271137,Freshwater - Arctic
  ASVs: 344,,,
ArcticFreshWater.591,LEfSe,6.413994169,Freshwater - Arctic
  ASVs: 344,,,
ArcticFreshWater.592,LEfSe,3.498542274,Freshwater - Arctic
  ASVs: 344,,,
ArcticFreshWater.593,LEfSe,4.081632653,Freshwater - Arctic
  ASVs: 344,,,
ArcticFreshWater.594,LEfSe,6.997084548,Freshwater - Arctic
  ASVs: 344,,,
ArcticFreshWater.595,LEfSe,5.247813411,Freshwater - Arctic
  ASVs: 344,,,
ArcticFreshWater.596,LEfSe,2.332361516,Freshwater - Arctic
  ASVs: 344,,,
ArcticFreshWater.597,LEfSe,3.206997085,Freshwater - Arctic
  ASVs: 344,,,
ArcticFreshWater.598,LEfSe,3.206997085,Freshwater - Arctic
  ASVs: 344,,,
ArcticFreshWater.599,LEfSe,9.329446064,Freshwater - Arctic
  ASVs: 344,,,
ArcticFreshWater.600,LEfSe,3.790087464,Freshwater - Arctic
  ASVs: 344,,,
ArcticFreshWater.601,MaAsLin2,0,Freshwater - Arctic
  ASVs: 344,,,
ArcticFreshWater.602,MaAsLin2,0,Freshwater - Arctic
  ASVs: 344,,,
ArcticFreshWater.603,MaAsLin2,0,Freshwater - Arctic
  ASVs: 344,,,
ArcticFreshWater.604,MaAsLin2,0,Freshwater - Arctic
  ASVs: 344,,,
ArcticFreshWater.605,MaAsLin2,0,Freshwater - Arctic
  ASVs: 344,,,
ArcticFreshWater.606,MaAsLin2,0,Freshwater - Arctic
  ASVs: 344,,,
ArcticFreshWater.607,MaAsLin2,0,Freshwater - Arctic
  ASVs: 344,,,
ArcticFreshWater.608,MaAsLin2,0,Freshwater - Arctic
  ASVs: 344,,,
ArcticFreshWater.609,MaAsLin2,0,Freshwater - Arctic
  ASVs: 344,,,
ArcticFreshWater.610,MaAsLin2,0,Freshwater - Arctic
  ASVs: 344,,,
ArcticFreshWater.611,MaAsLin2,0,Freshwater - Arctic
  ASVs: 344,,,
ArcticFreshWater.612,MaAsLin2,0,Freshwater - Arctic
  ASVs: 344,,,
ArcticFreshWater.613,MaAsLin2,0,Freshwater - Arctic
  ASVs: 344,,,
ArcticFreshWater.614,MaAsLin2,0,Freshwater - Arctic
  ASVs: 344,,,
ArcticFreshWater.615,MaAsLin2,0,Freshwater - Arctic
  ASVs: 344,,,
ArcticFreshWater.616,MaAsLin2,0,Freshwater - Arctic
  ASVs: 344,,,
ArcticFreshWater.617,MaAsLin2,0,Freshwater - Arctic
  ASVs: 344,,,
ArcticFreshWater.618,MaAsLin2,0,Freshwater - Arctic
